"Title","year","Sex","Age_Class","Strength","Degree","Betweenness","Eigenvector","numDaysByYear","Year"
"1364",2016,"FemaleJ","Adult",19.7761904761905,36,0,0.988687405846328,1,"2016"
"1369",1997,NA,"Adult",2.61904761904762,4,0,0.0352649302809105,1,"1997"
"137",1989,NA,"Adult",1.66666666666667,2,0,0.0193739812893861,1,"1989"
"1370",1997,"FemaleJ","Adult",2.61904761904762,4,0,0.0352649302809105,1,"1997"
"138",1989,NA,"Adult",2,2,0,6.06430335297474e-17,1,"1989"
"14",1989,NA,"Adult",0.666666666666667,1,0,0.0681442977801883,1,"1989"
"1404",1998,"FemaleJ","Adult",3.44189144189144,9,0,0.266110019864939,3,"1998"
"141",1989,NA,"Adult",4.28333333333333,9,0.0524462212069294,0.218229734436013,2,"1989"
"1410",1998,NA,"Juvenile",3.41515151515152,8,0.00868347338935574,0.244700952286336,3,"1998"
"1414",1998,"FemaleJ","Adult",3.27380952380952,11,0,0.309899637225821,2,"1998"
"1417",1998,"FemaleJ","Adult",6.36899766899767,15,0.0329131652661064,0.362842243988386,3,"1998"
"1418",1998,"FemaleJ","Adult",4.81748251748252,12,0,0.828440147415543,2,"1998"
"1420",1998,NA,"Adult",1.75,4,0,0.113400192900989,1,"1998"
"1422",1998,"FemaleJ","Adult",4.73525445143092,16,0.00252100840336134,0.401135232167063,6,"1998"
"1424",1998,"Male","Adult",5.01977189477189,16,0.0103641456582633,0.44310744095939,5,"1998"
"1426",1998,NA,"Adult",1.75,5,0,0.134510628787238,3,"1998"
"1429",1998,NA,"Juvenile",1,1,0,0,1,"1998"
"143",1990,NA,"Adult",2,2,0,0,1,"1990"
"143",1997,NA,"Adult",1.71904761904762,5,0,0.0328900098492847,3,"1997"
"143",2006,NA,"Adult",4,4,0,0.94901136777688,1,"2006"
"1435",1998,NA,"Adult",6.54677544677545,15,0.0050186741363212,0.393365798577084,2,"1998"
"1436",1998,NA,"Juvenile",4.16666666666667,6,0,0.265412102082681,1,"1998"
"1438",1998,NA,"Adult",4.51666666666667,12,0.0046218487394958,0.292861561969167,3,"1998"
"1438",1999,NA,"Adult",3.66666666666667,4,0,0.113777771066968,1,"1999"
"144",1989,NA,"Adult",2.85238095238095,5,0,0.209908295995933,1,"1989"
"1442",1998,NA,"Adult",5.41666666666667,9,0,0.344332879781034,1,"1998"
"145",1989,NA,"Juvenile",2.85238095238095,5,0,0.209908295995933,1,"1989"
"1450",1998,"FemaleJ","Adult",3.94848484848485,8,0.0225957049486461,0.177499108123967,2,"1998"
"1451",1998,"FemaleJ","Adult",4.44848484848485,8,0.000186741363211951,0.182648635202163,2,"1998"
"1452",1998,"FemaleJ","Adult",1.5,2,0,0.0582688482175668,2,"1998"
"1458",1998,"Male","Adult",3.18162393162393,9,0,0.249769042623563,2,"1998"
"1458",2002,"Male","Adult",7.33333333333333,9,0,0.166079136626081,1,"2002"
"1458",2006,"Male","Adult",0.666666666666667,1,0,0.0498681247495052,1,"2006"
"1458",2010,"Male","Adult",5.62380952380952,11,0,0.152588503325559,2,"2010"
"1458",2011,"Male","Adult",6.38700743700744,22,0.005260184545854,0.00302283930403527,5,"2011"
"1458",2016,"Male","Adult",9.78333333333333,30,0.000408126247052422,0.115669300528086,4,"2016"
"146",1989,NA,"Adult",4.31666666666667,8,0.068424392410686,0.191953608819173,2,"1989"
"1461",1998,"Male","Adult",1.54848484848485,6,0,0.118505481618089,4,"1998"
"1461",1999,"Male","Adult",4.07619047619048,8,0,0.105001159242523,3,"1999"
"1466",1998,"FemaleJ","Juvenile",1.83333333333333,3,0,0.0580955084545058,1,"1998"
"1469",1998,"FemaleJ","Adult",1.20238095238095,3,0,0.0257013555680417,4,"1998"
"1469",1999,"FemaleJ","Adult",8.35634920634921,26,0.0869122807017544,0.376539415074274,6,"1999"
"1470",1998,"FemaleJ","Adult",2.06257631257631,7,0,0.0668458053916425,4,"1998"
"1470",1999,"FemaleJ","Adult",6.21870906870907,19,0.0262573099415205,0.303913284841156,5,"1999"
"1470",2003,"FemaleJ","Adult",7,7,0.00604838709677419,2.53014590364934e-16,1,"2003"
"1472",1998,NA,"Adult",3.21684961065766,17,0.0715686274509804,0.194559481046645,8,"1998"
"1472",1999,NA,"Adult",6.57395382395382,23,0.122543859649123,0.510938813488053,5,"1999"
"1473",1998,NA,"Adult",1.75555555555556,4,0,0.0856502469551801,1,"1998"
"1479",1998,NA,"Adult",0.25,1,0,0.0154138350097987,1,"1998"
"1488",1998,NA,"Adult",0.75,2,0,0.042407980089613,1,"1998"
"149",1989,NA,"Adult",1.66666666666667,3,0,0.0268894218931692,1,"1989"
"1493",1998,NA,"Adult",0.4,1,0,0.0126158768892053,1,"1998"
"1493",1999,NA,"Adult",4.93571428571429,9,0,0.688792797335311,2,"1999"
"1496",1998,NA,"Adult",1.5,2,0,0.0909883743503061,1,"1998"
"1497",1998,NA,"Adult",1.5,2,0,0.0909883743503061,1,"1998"
